id_cliente,nombre_tienda,subcategoria,monto,metodo_pago,esencial,categoria_principal
USR_165,Pizzeria La Continental,restaurante,89624.91,transferencia,FALSE,Alimentacion
USR_314,AGIP,impuestos,94739.57,tarjeta_debito,TRUE,Finanzas
USR_494,Puma,combustible,95258.26,efectivo,TRUE,Transporte
USR_367,Laboratorio,atencion_medica,93878.35,tarjeta_credito,TRUE,Salud
USR_137,ARBA,impuestos,43366.62,tarjeta_credito,TRUE,Finanzas
USR_069,MercadoPago Transferencia,transferencias,50637.41,efectivo,FALSE,Finanzas
USR_443,Netflix,suscripciones_digitales,115552.87,tarjeta_debito,FALSE,Entretenimiento
USR_429,Zara,indumentaria,118819.98,saldo_billetera,FALSE,Entretenimiento
USR_148,Uber,taxi_y_apps,73273.9,saldo_billetera,FALSE,Transporte
USR_053,Edenor,servicios_basicos,86743.79,tarjeta_credito,TRUE,Hogar
USR_484,Lubricentro,mantenimiento_vehicular,81501.38,tarjeta_debito,TRUE,Transporte
USR_058,Carniceria Los Hermanos,carniceria_y_granja,86138.04,tarjeta_credito,TRUE,Alimentacion
USR_289,Galeno,cobertura_medica,110924.1,tarjeta_credito,TRUE,Salud
USR_256,Inmobiliaria Sur,alquiler_y_expensas,105404.01,tarjeta_credito,TRUE,Hogar
USR_346,Edenor,servicios_basicos,42614.19,transferencia,TRUE,Hogar
USR_026,MercadoPago Transferencia,transferencias,53905.84,transferencia,FALSE,Finanzas
USR_173,Steam Games,hobbies_y_deportes,66335.13,tarjeta_credito,FALSE,Entretenimiento
USR_160,Transferencia a Juan,transferencias,98379.15,saldo_billetera,FALSE,Finanzas
USR_167,Easy,mantenimiento_y_muebles,43199.19,saldo_billetera,FALSE,Hogar
USR_097,HBO Max,suscripciones_digitales,114844.98,tarjeta_debito,FALSE,Entretenimiento
USR_365,Consorcio Edificio,alquiler_y_expensas,73421.02,transferencia,TRUE,Hogar
USR_460,Amazon Prime,suscripciones_digitales,6363.76,transferencia,FALSE,Entretenimiento
USR_256,Centro Medico,atencion_medica,2295.82,tarjeta_credito,TRUE,Salud
USR_008,Chino El Sol,supermercado,1836.01,efectivo,TRUE,Alimentacion
USR_383,Personal Flow,servicios_basicos,80585.27,saldo_billetera,TRUE,Hogar
USR_012,Chino El Sol,supermercado,64277,efectivo,TRUE,Alimentacion
USR_412,Movistar,servicios_basicos,9094.29,transferencia,TRUE,Hogar
USR_210,Dia%,supermercado,59740.06,tarjeta_debito,TRUE,Alimentacion
USR_225,Nike,indumentaria,73131.12,efectivo,FALSE,Entretenimiento
USR_460,Carga SUBE,transporte_publico,23617.43,saldo_billetera,TRUE,Transporte
USR_237,Administracion Lopez,alquiler_y_expensas,56254.13,tarjeta_debito,TRUE,Hogar
USR_443,Axion,combustible,76829.02,transferencia,TRUE,Transporte
USR_409,Metrovias,transporte_publico,99783.4,tarjeta_credito,TRUE,Transporte
USR_482,OSDE,cobertura_medica,9558.19,efectivo,TRUE,Salud
USR_194,Netflix,suscripciones_digitales,103700.06,tarjeta_credito,FALSE,Entretenimiento
USR_221,Vantage,farmacia,117972.76,saldo_billetera,TRUE,Salud
USR_179,Uber,taxi_y_apps,41829.81,efectivo,FALSE,Transporte
USR_082,Hospital Italiano,atencion_medica,58849.54,saldo_billetera,TRUE,Salud
USR_418,Swiss Medical,cobertura_medica,67073.94,transferencia,TRUE,Salud
USR_395,Metrogas,servicios_basicos,51416.71,tarjeta_credito,TRUE,Hogar
USR_252,Inmobiliaria Sur,alquiler_y_expensas,2058.14,tarjeta_credito,TRUE,Hogar
USR_323,Jumbo,supermercado,78971.31,tarjeta_credito,TRUE,Alimentacion
USR_319,Steam Games,hobbies_y_deportes,103871.9,tarjeta_credito,FALSE,Entretenimiento
USR_325,Transferencia a Juan,transferencias,64064.46,tarjeta_debito,FALSE,Finanzas
USR_239,Lubricentro,mantenimiento_vehicular,119022.47,transferencia,TRUE,Transporte
